null_family,universe,candidate_count,method,observed_mean,null_mean,observed_minus_null_mean,observed_over_null_mean,null_q025,null_median,null_q975,extreme_count,raw_p,draw_count,exact_enumeration,attainable_sampled_p_floor
degree_distance_exposure,historical126,126,Equilibrium all-mode harmonic,0.01929445466294192,0.017910425546839803,0.001384029116102116,1.0772750548267302,0.012184826262437703,0.0178451901704942,0.02384564868889357,3229,0.32296770322967705,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Graph heat kernel,0.005321694732785938,0.006191648041595737,-0.0008699533088097995,0.8594956782159744,0.005776495895018516,0.006192913172582934,0.00659719585210986,9999,0.9999000099990001,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Contact degree,16.058823529411764,16.259276470588237,-0.20045294117647217,0.9876714722491449,15.529411764705882,16.235294117647058,17.058823529411764,7191,0.7191280871912809,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Receiver inverse distance,0.09884227271006119,0.09564612992280355,0.003196142787257633,1.0334163315320468,0.0891573641590638,0.09564502367353386,0.10224549526754738,1732,0.17328267173282672,10000,False,9.999000099990002e-05
degree_distance_exposure,historical126,126,Ohm pinned upstream,0.9095237647058824,0.9599186615647058,-0.05039489685882348,0.9475008676498926,0.8856852338235294,0.9602645882352941,1.0312949308823527,9062,0.9062093790620938,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Biquadratic d2 grid,3.7858493325328026e-05,1.6934003654952847e-05,2.092448967037518e-05,2.235649294563321,8.621693760522023e-06,1.656053190237786e-05,2.7500591839050794e-05,0,9.999000099990002e-05,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Harmonic d2 same grid,0.00022696265699642941,9.241186970405177e-05,0.00013455078729237766,2.455990315132411,4.6241290967392595e-05,8.93347274149285e-05,0.00015689630911451427,0,9.999000099990002e-05,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Distance-Hookean d2 same grid,4.18109937481286e-05,1.8660445566128082e-05,2.315054818200052e-05,2.2406214042403545,9.525044789982539e-06,1.8234575378480506e-05,3.0286041638531674e-05,0,9.999000099990002e-05,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Harmonic all 492 modes,0.019147315219883543,0.018437349150652697,0.0007099660692308461,1.0385069493141161,0.012726730398622429,0.018430467706298324,0.02434118601875667,4040,0.40405959404059594,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Equilibrium d2 biquadratic,3.825372267146978e-05,1.7116837593888907e-05,2.1136885077580872e-05,2.234859240887301,8.715926173888116e-06,1.674007496951598e-05,2.778878236251861e-05,0,9.999000099990002e-05,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Equilibrium all-mode harmonic,0.01929445466294192,0.018498762793667287,0.0007956918692746326,1.0430132478668803,0.012788588863798385,0.018496139870532398,0.02442209458991234,3946,0.39466053394660533,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Graph heat kernel,0.005321694732785938,0.006064141173626648,-0.0007424464408407102,0.8775677512143585,0.005662199862159686,0.006069049877371506,0.006446424739217388,10000,1.0,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Contact degree,16.058823529411764,16.465417647058825,-0.4065941176470602,0.9753061764746861,15.705882352941176,16.470588235294116,17.235294117647058,8569,0.8569143085691431,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Receiver inverse distance,0.09884227271006119,0.09577471450130841,0.003067558208752777,1.0320288943143847,0.08972721595426285,0.0957169610816121,0.10223354500860768,1754,0.17548245175482452,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123,123,Ohm pinned upstream,0.9095237647058824,0.9578275935823529,-0.048303828876470556,0.9495693909842268,0.8837737514705882,0.9587515588235295,1.0269021647058825,8992,0.8992100789921008,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Biquadratic d2 grid,3.7858493325328026e-05,1.5871619927701073e-05,2.1986873397626953e-05,2.3852948531896736,8.299906050598268e-06,1.540481729216162e-05,2.6852607678470318e-05,1,0.00019998000199980003,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Harmonic d2 same grid,0.00022696265699642941,8.84425839298833e-05,0.0001385200730665461,2.566214677494768,4.4916151998633076e-05,8.521394425051819e-05,0.00015510881823446558,0,9.999000099990002e-05,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Distance-Hookean d2 same grid,4.18109937481286e-05,1.751455065451812e-05,2.429644309361048e-05,2.387214754912532,9.181836499167269e-06,1.6986591589727106e-05,2.960952680509755e-05,1,0.00019998000199980003,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Harmonic all 492 modes,0.019147315219883543,0.017856487715361233,0.0012908275045223107,1.0722889923874481,0.012138192201541194,0.017790898270556334,0.023778202734911658,3330,0.3330666933306669,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Equilibrium d2 biquadratic,3.825372267146978e-05,1.6042654937986538e-05,2.2211067733483242e-05,2.3845007462506005,8.391528330628687e-06,1.557285092899421e-05,2.7134177028117237e-05,1,0.00019998000199980003,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Equilibrium all-mode harmonic,0.01929445466294192,0.017910425546839803,0.001384029116102116,1.0772750548267302,0.012184826262437703,0.0178451901704942,0.02384564868889357,3229,0.32296770322967705,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Graph heat kernel,0.005321694732785938,0.006191648041595737,-0.0008699533088097995,0.8594956782159744,0.005776495895018516,0.006192913172582934,0.00659719585210986,9999,0.9999000099990001,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Contact degree,16.058823529411764,16.259276470588237,-0.20045294117647217,0.9876714722491449,15.529411764705882,16.235294117647058,17.058823529411764,7191,0.7191280871912809,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Receiver inverse distance,0.09884227271006119,0.09564612992280355,0.003196142787257633,1.0334163315320468,0.0891573641590638,0.09564502367353386,0.10224549526754738,1732,0.17328267173282672,10000,False,9.999000099990002e-05
degree_distance_exposure,evaluable123_fixed_historical_cuts,123,Ohm pinned upstream,0.9095237647058824,0.9599186615647058,-0.05039489685882348,0.9475008676498926,0.8856852338235294,0.9602645882352941,1.0312949308823527,9062,0.9062093790620938,10000,False,9.999000099990002e-05
